date,state,cases_new,cases_import,cases_recovered,population,daily
3/6/2021,W.P. Putrajaya,33,0,39,110000,1440
4/6/2021,Johor,446,1,407,3781000,1782
4/6/2021,Kedah,263,0,426,2185100,4991
4/6/2021,Kelantan,286,0,475,1906700,463
4/6/2021,Melaka,234,0,111,932700,3547
4/6/2021,Negeri Sembilan,709,0,537,1128800,3241
4/6/2021,Pahang,146,0,173,1678700,4166
4/6/2021,Perak,371,0,249,2510300,9207
4/6/2021,Perlis,8,0,2,254900,1231
4/6/2021,Pulau Pinang,376,0,480,1773600,5663
4/6/2021,Sabah,287,0,245,3908500,10881
4/6/2021,Sarawak,706,0,691,2816500,10636
4/6/2021,Selangor,2612,0,1929,6538000,16558
4/6/2021,Terengganu,203,0,203,1259300,1
4/6/2021,W.P. Kuala Lumpur,851,1,584,1773700,16763
4/6/2021,W.P. Labuan,230,0,83,99600,649
4/6/2021,W.P. Putrajaya,20,0,29,110000,1392
5/6/2021,Johor,412,0,427,3781000,10778
5/6/2021,Kedah,263,0,402,2185100,3397
5/6/2021,Kelantan,312,0,969,1906700,768
5/6/2021,Melaka,206,0,156,932700,2157
5/6/2021,Negeri Sembilan,843,0,517,1128800,1089
5/6/2021,Pahang,286,0,228,1678700,2138
5/6/2021,Perak,252,1,223,2510300,7165
5/6/2021,Perlis,4,0,11,254900,783
5/6/2021,Pulau Pinang,370,0,86,1773600,3615
5/6/2021,Sabah,259,0,195,3908500,9430
5/6/2021,Sarawak,651,0,582,2816500,10659
5/6/2021,Selangor,2509,2,1512,6538000,10483
5/6/2021,Terengganu,190,0,145,1259300,923
5/6/2021,W.P. Kuala Lumpur,678,5,601,1773700,9413
5/6/2021,W.P. Labuan,205,0,40,99600,632
5/6/2021,W.P. Putrajaya,12,0,11,110000,1
6/6/2021,Johor,565,1,406,3781000,10764
6/6/2021,Kedah,125,0,72,2185100,10508
6/6/2021,Kelantan,270,0,397,1906700,7219
6/6/2021,Melaka,225,0,194,932700,0
6/6/2021,Negeri Sembilan,556,0,417,1128800,1064
6/6/2021,Pahang,155,0,240,1678700,4173
6/6/2021,Perak,174,0,193,2510300,7825
6/6/2021,Perlis,2,0,12,254900,0
6/6/2021,Pulau Pinang,271,0,201,1773600,3
6/6/2021,Sabah,305,0,208,3908500,7538
6/6/2021,Sarawak,600,1,167,2816500,14707
6/6/2021,Selangor,2178,10,2033,6538000,5621
6/6/2021,Terengganu,158,0,68,1259300,4200
6/6/2021,W.P. Kuala Lumpur,415,1,431,1773700,8799
6/6/2021,W.P. Labuan,212,1,67,99600,0
6/6/2021,W.P. Putrajaya,30,0,27,110000,0
7/6/2021,Johor,355,0,608,3781000,3453
7/6/2021,Kedah,194,0,532,2185100,2965
7/6/2021,Kelantan,341,0,435,1906700,495
7/6/2021,Melaka,178,0,334,932700,0
7/6/2021,Negeri Sembilan,571,0,397,1128800,631
7/6/2021,Pahang,99,0,260,1678700,52
7/6/2021,Perak,177,0,424,2510300,654
7/6/2021,Perlis,1,0,4,254900,0
7/6/2021,Pulau Pinang,153,0,479,1773600,1531
7/6/2021,Sabah,336,0,256,3908500,7577
7/6/2021,Sarawak,703,0,1023,2816500,15153
7/6/2021,Selangor,1374,0,1950,6538000,9394
7/6/2021,Terengganu,117,0,225,1259300,301
7/6/2021,W.P. Kuala Lumpur,455,14,465,1773700,22698
7/6/2021,W.P. Labuan,209,0,128,99600,51
7/6/2021,W.P. Putrajaya,8,0,28,110000,751
8/6/2021,Johor,456,0,546,3781000,18326
8/6/2021,Kedah,148,0,319,2185100,10180
8/6/2021,Kelantan,204,0,430,1906700,9979
8/6/2021,Melaka,314,0,265,932700,3755
8/6/2021,Negeri Sembilan,505,0,430,1128800,6554
8/6/2021,Pahang,157,0,219,1678700,6533
8/6/2021,Perak,225,0,302,2510300,9932
8/6/2021,Perlis,1,0,6,254900,1770
8/6/2021,Pulau Pinang,185,0,228,1773600,7620
8/6/2021,Sabah,350,0,315,3908500,12035
8/6/2021,Sarawak,707,0,578,2816500,12446
8/6/2021,Selangor,1524,2,2303,6538000,23446
8/6/2021,Terengganu,106,0,400,1259300,3890
8/6/2021,W.P. Kuala Lumpur,466,2,565,1773700,25659
8/6/2021,W.P. Labuan,191,0,42,99600,526
8/6/2021,W.P. Putrajaya,27,0,14,110000,1542
9/6/2021,Johor,468,1,537,3781000,18623
9/6/2021,Kedah,135,0,399,2185100,10301
9/6/2021,Kelantan,340,0,578,1906700,11018
9/6/2021,Melaka,150,0,218,932700,3917
9/6/2021,Negeri Sembilan,507,4,422,1128800,5917
9/6/2021,Pahang,232,0,170,1678700,8069
9/6/2021,Perak,175,0,264,2510300,10720
9/6/2021,Perlis,4,0,8,254900,2221
9/6/2021,Pulau Pinang,194,0,390,1773600,8465
9/6/2021,Sabah,232,0,274,3908500,13477
9/6/2021,Sarawak,419,0,595,2816500,9137
9/6/2021,Selangor,2291,3,2352,6538000,25122
9/6/2021,Terengganu,171,0,214,1259300,4808
9/6/2021,W.P. Kuala Lumpur,704,3,780,1773700,22720
9/6/2021,W.P. Labuan,200,0,160,99600,648
9/6/2021,W.P. Putrajaya,17,0,25,110000,1424
10/6/2021,Johor,524,1,632,3781000,18892
10/6/2021,Kedah,309,0,138,2185100,9967
10/6/2021,Kelantan,262,0,726,1906700,10758
10/6/2021,Melaka,184,0,230,932700,3016
10/6/2021,Negeri Sembilan,593,0,269,1128800,6186
10/6/2021,Pahang,112,0,287,1678700,7763
10/6/2021,Perak,143,0,229,2510300,10269
10/6/2021,Perlis,3,0,2,254900,2655
10/6/2021,Pulau Pinang,166,0,363,1773600,10238
10/6/2021,Sabah,233,0,212,3908500,13752
10/6/2021,Sarawak,631,0,702,2816500,8119
10/6/2021,Selangor,1510,4,2502,6538000,27187
10/6/2021,Terengganu,108,0,278,1259300,3850
10/6/2021,W.P. Kuala Lumpur,769,3,588,1773700,25823
10/6/2021,W.P. Labuan,106,0,149,99600,634
10/6/2021,W.P. Putrajaya,18,0,18,110000,1646
11/6/2021,Johor,426,0,687,3781000,5902
11/6/2021,Kedah,161,0,583,2185100,2294
11/6/2021,Kelantan,248,0,614,1906700,557
11/6/2021,Melaka,170,0,373,932700,2870
11/6/2021,Negeri Sembilan,685,0,565,1128800,4893
11/6/2021,Pahang,89,0,272,1678700,6009
11/6/2021,Perak,161,0,248,2510300,11550
11/6/2021,Perlis,2,0,9,254900,1488
11/6/2021,Pulau Pinang,205,0,334,1773600,10093
11/6/2021,Sabah,309,0,234,3908500,13713
11/6/2021,Sarawak,699,0,640,2816500,12545
11/6/2021,Selangor,2558,4,2133,6538000,25510
11/6/2021,Terengganu,66,0,127,1259300,182
11/6/2021,W.P. Kuala Lumpur,884,0,812,1773700,26655
11/6/2021,W.P. Labuan,176,0,83,99600,479
11/6/2021,W.P. Putrajaya,10,0,35,110000,1563
12/6/2021,Johor,504,1,394,3781000,18718
12/6/2021,Kedah,171,0,263,2185100,1891
12/6/2021,Kelantan,337,0,574,1906700,156
12/6/2021,Melaka,178,0,335,932700,2537
12/6/2021,Negeri Sembilan,618,0,848,1128800,1268
12/6/2021,Pahang,121,0,213,1678700,5625
12/6/2021,Perak,218,0,381,2510300,9408
12/6/2021,Perlis,5,0,9,254900,0
12/6/2021,Pulau Pinang,198,0,549,1773600,6088
12/6/2021,Sabah,378,0,210,3908500,14023
12/6/2021,Sarawak,569,0,473,2816500,34313
12/6/2021,Selangor,1582,1,2720,6538000,17132
12/6/2021,Terengganu,82,0,382,1259300,1899
12/6/2021,W.P. Kuala Lumpur,559,4,757,1773700,23341
12/6/2021,W.P. Labuan,250,0,208,99600,484
12/6/2021,W.P. Putrajaya,23,0,18,110000,0
13/6/2021,Johor,363,0,433,3781000,16298
13/6/2021,Kedah,301,0,305,2185100,9287
13/6/2021,Kelantan,179,0,1378,1906700,8543
13/6/2021,Melaka,145,0,191,932700,0
13/6/2021,Negeri Sembilan,331,0,528,1128800,898
13/6/2021,Pahang,78,0,335,1678700,1489
13/6/2021,Perak,121,0,246,2510300,8353
13/6/2021,Perlis,5,0,7,254900,1
13/6/2021,Pulau Pinang,256,0,185,1773600,1996
13/6/2021,Sabah,335,0,329,3908500,9726
13/6/2021,Sarawak,544,2,709,2816500,33727
13/6/2021,Selangor,1973,1,2458,6538000,10877
13/6/2021,Terengganu,46,0,346,1259300,6360
13/6/2021,W.P. Kuala Lumpur,462,1,612,1773700,23771
13/6/2021,W.P. Labuan,158,1,86,99600,0
13/6/2021,W.P. Putrajaya,7,0,15,110000,0
14/6/2021,Johor,430,2,466,3781000,20622
14/6/2021,Kedah,199,0,204,2185100,9997
14/6/2021,Kelantan,214,0,297,1906700,10169
14/6/2021,Melaka,119,0,365,932700,2891
14/6/2021,Negeri Sembilan,323,2,347,1128800,5678
14/6/2021,Pahang,61,0,201,1678700,6482
14/6/2021,Perak,136,0,202,2510300,9853
14/6/2021,Perlis,1,0,8,254900,3163
14/6/2021,Pulau Pinang,214,0,545,1773600,9698
14/6/2021,Sabah,273,0,390,3908500,13860
14/6/2021,Sarawak,744,0,568,2816500,44444
14/6/2021,Selangor,1523,0,2192,6538000,30888
14/6/2021,Terengganu,86,0,180,1259300,6387
14/6/2021,W.P. Kuala Lumpur,503,2,419,1773700,25736
14/6/2021,W.P. Labuan,113,0,179,99600,1198
14/6/2021,W.P. Putrajaya,10,0,25,110000,1394
15/6/2021,Johor,366,0,371,3781000,20610
15/6/2021,Kedah,252,0,359,2185100,8779
15/6/2021,Kelantan,245,0,237,1906700,12304
15/6/2021,Melaka,155,0,436,932700,3336
15/6/2021,Negeri Sembilan,396,0,353,1128800,7602
15/6/2021,Pahang,32,0,238,1678700,7799
15/6/2021,Perak,68,0,258,2510300,10435
15/6/2021,Perlis,1,0,3,254900,3238
15/6/2021,Pulau Pinang,124,0,313,1773600,10328
15/6/2021,Sabah,230,0,289,3908500,17148
15/6/2021,Sarawak,718,1,755,2816500,47677
15/6/2021,Selangor,1996,2,2063,6538000,34955
15/6/2021,Terengganu,43,0,195,1259300,6317
15/6/2021,W.P. Kuala Lumpur,650,3,769,1773700,28884
15/6/2021,W.P. Labuan,138,0,169,99600,952
15/6/2021,W.P. Putrajaya,5,0,23,110000,1557
16/6/2021,Johor,392,0,598,3781000,17338
16/6/2021,Kedah,228,0,213,2185100,4880
16/6/2021,Kelantan,230,0,317,1906700,12541
16/6/2021,Melaka,152,0,282,932700,5174
16/6/2021,Negeri Sembilan,607,0,636,1128800,6638
16/6/2021,Pahang,57,0,396,1678700,5627
16/6/2021,Perak,66,0,308,2510300,2484
16/6/2021,Perlis,8,0,4,254900,2634
16/6/2021,Pulau Pinang,99,0,245,1773600,10010
16/6/2021,Sabah,184,0,225,3908500,18284
16/6/2021,Sarawak,570,0,614,2816500,54160
16/6/2021,Selangor,1914,0,2418,6538000,36718
16/6/2021,Terengganu,56,0,137,1259300,5542
16/6/2021,W.P. Kuala Lumpur,480,3,682,1773700,28738
16/6/2021,W.P. Labuan,101,0,162,99600,1179
16/6/2021,W.P. Putrajaya,6,0,3,110000,1206
17/6/2021,Johor,449,0,703,3781000,20529
17/6/2021,Kedah,197,0,258,2185100,8938
17/6/2021,Kelantan,154,0,483,1906700,11658
17/6/2021,Melaka,184,0,310,932700,6146
17/6/2021,Negeri Sembilan,1086,0,390,1128800,6654
17/6/2021,Pahang,54,0,132,1678700,3961
17/6/2021,Perak,30,0,165,2510300,10513
17/6/2021,Perlis,0,0,0,254900,3002
17/6/2021,Pulau Pinang,97,0,273,1773600,11145
17/6/2021,Sabah,248,0,350,3908500,16798
17/6/2021,Sarawak,559,0,541,2816500,53651
17/6/2021,Selangor,1858,1,2869,6538000,36541
17/6/2021,Terengganu,77,0,117,1259300,5376
17/6/2021,W.P. Kuala Lumpur,641,2,799,1773700,29073
17/6/2021,W.P. Labuan,97,0,110,99600,2531
17/6/2021,W.P. Putrajaya,7,0,30,110000,1495
18/6/2021,Johor,592,0,427,3781000,9104
18/6/2021,Kedah,159,0,166,2185100,2787
18/6/2021,Kelantan,200,0,251,1906700,448
18/6/2021,Melaka,223,0,222,932700,6563
18/6/2021,Negeri Sembilan,870,0,668,1128800,6245
18/6/2021,Pahang,79,0,146,1678700,3835
18/6/2021,Perak,357,0,128,2510300,11228
18/6/2021,Perlis,2,0,6,254900,1996
18/6/2021,Pulau Pinang,122,0,148,1773600,10334
18/6/2021,Sabah,199,0,253,3908500,16153
18/6/2021,Sarawak,536,0,775,2816500,51039
18/6/2021,Selangor,2095,0,2601,6538000,33674
18/6/2021,Terengganu,32,0,81,1259300,0
18/6/2021,W.P. Kuala Lumpur,816,5,824,1773700,27276
18/6/2021,W.P. Labuan,152,0,150,99600,2355
18/6/2021,W.P. Putrajaya,6,0,15,110000,1633
19/6/2021,Johor,498,0,373,3781000,18710
19/6/2021,Kedah,204,0,196,2185100,3374
19/6/2021,Kelantan,223,0,326,1906700,555
19/6/2021,Melaka,134,0,201,932700,5979
19/6/2021,Negeri Sembilan,770,0,748,1128800,2099
19/6/2021,Pahang,56,0,212,1678700,2132
19/6/2021,Perak,245,0,172,2510300,9313
19/6/2021,Perlis,0,0,1,254900,1873
19/6/2021,Pulau Pinang,167,0,76,1773600,7755
19/6/2021,Sabah,201,0,378,3908500,16301
19/6/2021,Sarawak,569,0,663,2816500,50640
19/6/2021,Selangor,2111,1,2476,6538000,24353
19/6/2021,Terengganu,62,0,82,1259300,610
19/6/2021,W.P. Kuala Lumpur,483,0,695,1773700,24722
19/6/2021,W.P. Labuan,185,0,305,99600,2361
19/6/2021,W.P. Putrajaya,3,0,14,110000,0
20/6/2021,Johor,627,0,539,3781000,13774
20/6/2021,Kedah,170,0,153,2185100,2520
20/6/2021,Kelantan,167,0,274,1906700,8463
20/6/2021,Melaka,183,0,202,932700,2
20/6/2021,Negeri Sembilan,693,0,544,1128800,1003
20/6/2021,Pahang,77,0,184,1678700,1263
20/6/2021,Perak,205,0,126,2510300,8331
20/6/2021,Perlis,2,0,3,254900,2153
20/6/2021,Pulau Pinang,114,0,132,1773600,2097
20/6/2021,Sabah,163,0,245,3908500,7566
20/6/2021,Sarawak,661,3,617,2816500,46814
20/6/2021,Selangor,1680,4,2190,6538000,16753
20/6/2021,Terengganu,12,0,82,1259300,5409
20/6/2021,W.P. Kuala Lumpur,379,0,434,1773700,27366
20/6/2021,W.P. Labuan,156,0,191,99600,1772
20/6/2021,W.P. Putrajaya,4,0,25,110000,0
21/6/2021,Johor,314,6,314,3781000,16858
21/6/2021,Kedah,182,0,175,2185100,10407
21/6/2021,Kelantan,219,0,294,1906700,9936
21/6/2021,Melaka,205,0,291,932700,6424
21/6/2021,Negeri Sembilan,437,0,571,1128800,6527
21/6/2021,Pahang,50,0,167,1678700,7762
21/6/2021,Perak,453,0,250,2510300,10892
21/6/2021,Perlis,0,0,2,254900,3790
21/6/2021,Pulau Pinang,84,0,168,1773600,12984
21/6/2021,Sabah,166,0,260,3908500,10218
21/6/2021,Sarawak,682,2,545,2816500,64652
21/6/2021,Selangor,1346,0,1631,6538000,35425
21/6/2021,Terengganu,18,0,63,1259300,6174
21/6/2021,W.P. Kuala Lumpur,310,0,451,1773700,38096
21/6/2021,W.P. Labuan,130,0,242,99600,2649
21/6/2021,W.P. Putrajaya,15,0,15,110000,1596
22/6/2021,Johor,239,0,453,3781000,17292
22/6/2021,Kedah,142,0,179,2185100,11222
22/6/2021,Kelantan,165,0,221,1906700,11118
22/6/2021,Melaka,167,0,530,932700,6870
22/6/2021,Negeri Sembilan,585,0,508,1128800,8986
22/6/2021,Pahang,131,0,128,1678700,9177
22/6/2021,Perak,68,0,128,2510300,11658
22/6/2021,Perlis,2,0,1,254900,3748
22/6/2021,Pulau Pinang,195,0,436,1773600,13994
22/6/2021,Sabah,193,0,319,3908500,11228
22/6/2021,Sarawak,507,0,756,2816500,59853
22/6/2021,Selangor,1566,1,1231,6538000,41351
22/6/2021,Terengganu,37,0,104,1259300,6957
22/6/2021,W.P. Kuala Lumpur,635,1,387,1773700,40520
22/6/2021,W.P. Labuan,104,0,168,99600,3053
22/6/2021,W.P. Putrajaya,7,0,8,110000,1754
23/6/2021,Johor,282,1,427,3781000,18145
23/6/2021,Kedah,189,0,197,2185100,11625
23/6/2021,Kelantan,81,0,308,1906700,11069
23/6/2021,Melaka,180,0,67,932700,7182
23/6/2021,Negeri Sembilan,677,0,526,1128800,8938
23/6/2021,Pahang,245,0,84,1678700,8915
23/6/2021,Perak,75,0,67,2510300,11289
23/6/2021,Perlis,1,0,5,254900,3731
23/6/2021,Pulau Pinang,159,0,99,1773600,14228
23/6/2021,Sabah,129,0,337,3908500,13676
23/6/2021,Sarawak,577,0,709,2816500,60594
23/6/2021,Selangor,2001,6,2525,6538000,43161
23/6/2021,Terengganu,27,0,62,1259300,7385
23/6/2021,W.P. Kuala Lumpur,531,0,770,1773700,39225
23/6/2021,W.P. Labuan,77,0,174,99600,2744
23/6/2021,W.P. Putrajaya,13,0,15,110000,1750
24/6/2021,Johor,346,0,512,3781000,17688
24/6/2021,Kedah,271,0,243,2185100,12439
24/6/2021,Kelantan,135,0,263,1906700,10629
24/6/2021,Melaka,247,0,175,932700,8327
24/6/2021,Negeri Sembilan,781,0,517,1128800,9533
24/6/2021,Pahang,162,0,85,1678700,8967
24/6/2021,Perak,120,0,96,2510300,13281
24/6/2021,Perlis,5,0,3,254900,3211
24/6/2021,Pulau Pinang,108,0,143,1773600,14397
24/6/2021,Sabah,203,0,220,3908500,15270
24/6/2021,Sarawak,581,0,556,2816500,65511
24/6/2021,Selangor,2072,2,1673,6538000,46455
24/6/2021,Terengganu,29,0,54,1259300,6592
24/6/2021,W.P. Kuala Lumpur,552,6,698,1773700,39378
24/6/2021,W.P. Labuan,212,0,165,99600,2707
24/6/2021,W.P. Putrajaya,17,0,8,110000,1931
25/6/2021,Johor,196,0,405,3781000,9028
25/6/2021,Kedah,186,0,222,2185100,4477
25/6/2021,Kelantan,98,0,194,1906700,748
25/6/2021,Melaka,223,0,69,932700,9129
25/6/2021,Negeri Sembilan,658,0,733,1128800,8001
25/6/2021,Pahang,139,0,71,1678700,7036
25/6/2021,Perak,72,0,219,2510300,10238
25/6/2021,Perlis,0,0,5,254900,2555
25/6/2021,Pulau Pinang,270,0,214,1773600,14079
25/6/2021,Sabah,156,0,273,3908500,15993
25/6/2021,Sarawak,673,0,710,2816500,57752
25/6/2021,Selangor,2187,21,2585,6538000,44261
25/6/2021,Terengganu,46,0,60,1259300,93
25/6/2021,W.P. Kuala Lumpur,771,11,872,1773700,34041
25/6/2021,W.P. Labuan,123,0,136,99600,2396
25/6/2021,W.P. Putrajaya,14,0,7,110000,1751
26/6/2021,Johor,329,0,448,3781000,15423
26/6/2021,Kedah,186,0,190,2185100,3324
26/6/2021,Kelantan,103,0,210,1906700,1571
26/6/2021,Melaka,355,0,96,932700,7774
26/6/2021,Negeri Sembilan,741,0,660,1128800,2287
26/6/2021,Pahang,220,0,32,1678700,6102
26/6/2021,Perak,137,0,273,2510300,7008
26/6/2021,Perlis,4,0,5,254900,1255
26/6/2021,Pulau Pinang,160,0,43,1773600,10833
26/6/2021,Sabah,189,0,142,3908500,15359
26/6/2021,Sarawak,491,1,597,2816500,55068
26/6/2021,Selangor,2108,3,1748,6538000,37393
26/6/2021,Terengganu,29,0,38,1259300,6641
26/6/2021,W.P. Kuala Lumpur,628,6,537,1773700,24445
26/6/2021,W.P. Labuan,99,0,160,99600,2012
26/6/2021,W.P. Putrajaya,24,0,14,110000,25
27/6/2021,Johor,312,0,354,3781000,14147
27/6/2021,Kedah,129,0,217,2185100,10879
27/6/2021,Kelantan,133,0,169,1906700,8924
27/6/2021,Melaka,380,0,134,932700,599
27/6/2021,Negeri Sembilan,501,0,392,1128800,2130
27/6/2021,Pahang,118,0,31,1678700,4435
27/6/2021,Perak,229,0,70,2510300,7402
27/6/2021,Perlis,0,0,0,254900,2198
27/6/2021,Pulau Pinang,138,0,208,1773600,3010
27/6/2021,Sabah,190,0,152,3908500,10506
27/6/2021,Sarawak,513,0,477,2816500,51145
27/6/2021,Selangor,2212,1,1957,6538000,28626
27/6/2021,Terengganu,16,0,52,1259300,7057
27/6/2021,W.P. Kuala Lumpur,628,2,467,1773700,24636
27/6/2021,W.P. Labuan,83,0,93,99600,1383
27/6/2021,W.P. Putrajaya,4,0,4,110000,13
28/6/2021,Johor,243,1,414,3781000,8646
28/6/2021,Kedah,194,0,175,2185100,7976
28/6/2021,Kelantan,101,0,185,1906700,6283
28/6/2021,Melaka,183,0,161,932700,3064
28/6/2021,Negeri Sembilan,629,0,405,1128800,7745
28/6/2021,Pahang,111,2,4,1678700,7741
28/6/2021,Perak,400,0,206,2510300,7101
28/6/2021,Perlis,5,0,0,254900,574
28/6/2021,Pulau Pinang,88,0,132,1773600,12366
28/6/2021,Sabah,258,0,168,3908500,10640
28/6/2021,Sarawak,409,4,686,2816500,53714
28/6/2021,Selangor,1989,0,1506,6538000,39428
28/6/2021,Terengganu,23,0,23,1259300,4839
28/6/2021,W.P. Kuala Lumpur,469,0,494,1773700,35183
28/6/2021,W.P. Labuan,108,0,171,99600,2036
28/6/2021,W.P. Putrajaya,8,0,14,110000,1265
29/6/2021,Johor,271,0,304,3781000,15292
29/6/2021,Kedah,284,0,209,2185100,9994
29/6/2021,Kelantan,131,0,175,1906700,9451
29/6/2021,Melaka,252,0,125,932700,6521
29/6/2021,Negeri Sembilan,700,0,462,1128800,7696
29/6/2021,Pahang,250,0,12,1678700,10314
29/6/2021,Perak,184,0,118,2510300,8592
29/6/2021,Perlis,0,0,3,254900,1160
29/6/2021,Pulau Pinang,115,0,109,1773600,15267
29/6/2021,Sabah,178,0,219,3908500,11303
29/6/2021,Sarawak,242,0,714,2816500,47970
29/6/2021,Selangor,2299,12,2039,6538000,49210
29/6/2021,Terengganu,21,0,21,1259300,4490
29/6/2021,W.P. Kuala Lumpur,1361,2,586,1773700,41731
29/6/2021,W.P. Labuan,117,0,192,99600,2453
29/6/2021,W.P. Putrajaya,32,0,10,110000,1549
30/6/2021,Johor,299,0,391,3781000,18065
30/6/2021,Kedah,226,0,169,2185100,8439
30/6/2021,Kelantan,159,0,177,1906700,11633
30/6/2021,Melaka,223,0,65,932700,8348
30/6/2021,Negeri Sembilan,644,0,630,1128800,9182
30/6/2021,Pahang,210,0,71,1678700,10817
30/6/2021,Perak,137,0,210,2510300,14488
30/6/2021,Perlis,5,0,4,254900,1730
30/6/2021,Pulau Pinang,131,0,143,1773600,15476
30/6/2021,Sabah,242,0,186,3908500,11941
30/6/2021,Sarawak,376,0,539,2816500,46072
30/6/2021,Selangor,2836,9,1707,6538000,59007
30/6/2021,Terengganu,20,0,41,1259300,6065
30/6/2021,W.P. Kuala Lumpur,625,7,547,1773700,44056
30/6/2021,W.P. Labuan,132,0,46,99600,2491
30/6/2021,W.P. Putrajaya,11,0,3,110000,1722
1/7/2021,Johor,270,1,361,3781000,19401
1/7/2021,Kedah,250,0,186,2185100,9774
1/7/2021,Kelantan,108,0,208,1906700,9650
1/7/2021,Melaka,311,0,317,932700,7763
1/7/2021,Negeri Sembilan,692,0,883,1128800,10990
1/7/2021,Pahang,195,0,19,1678700,8081
1/7/2021,Perak,149,0,98,2510300,15964
1/7/2021,Perlis,1,0,0,254900,2141
1/7/2021,Pulau Pinang,174,0,104,1773600,14254
1/7/2021,Sabah,232,0,188,3908500,10753
1/7/2021,Sarawak,544,2,587,2816500,50974
1/7/2021,Selangor,2885,2,1829,6538000,55094
1/7/2021,Terengganu,50,0,32,1259300,5190
1/7/2021,W.P. Kuala Lumpur,988,0,701,1773700,45530
1/7/2021,W.P. Labuan,129,0,56,99600,2069
1/7/2021,W.P. Putrajaya,10,0,11,110000,1738
2/7/2021,Johor,517,0,584,3781000,9459
2/7/2021,Kedah,257,0,201,2185100,5296
2/7/2021,Kelantan,129,0,87,1906700,1042
2/7/2021,Melaka,202,0,214,932700,7856
2/7/2021,Negeri Sembilan,606,1,1009,1128800,10636
2/7/2021,Pahang,329,0,68,1678700,6990
2/7/2021,Perak,182,0,118,2510300,19410
2/7/2021,Perlis,0,0,1,254900,1714
2/7/2021,Pulau Pinang,351,0,202,1773600,15762
2/7/2021,Sabah,230,0,165,3908500,11750
2/7/2021,Sarawak,440,0,534,2816500,41717
2/7/2021,Selangor,2907,1,2037,6538000,53648
2/7/2021,Terengganu,44,0,14,1259300,1240
2/7/2021,W.P. Kuala Lumpur,637,1,889,1773700,50320
2/7/2021,W.P. Labuan,131,0,136,99600,1378
2/7/2021,W.P. Putrajaya,20,0,19,110000,1783
3/7/2021,Johor,414,2,497,3781000,12263
3/7/2021,Kedah,145,0,226,2185100,6829
3/7/2021,Kelantan,89,0,153,1906700,638
3/7/2021,Melaka,345,0,99,932700,7334
3/7/2021,Negeri Sembilan,699,0,751,1128800,4304
3/7/2021,Pahang,200,0,77,1678700,5494
3/7/2021,Perak,101,0,90,2510300,17585
3/7/2021,Perlis,2,0,1,254900,464
3/7/2021,Pulau Pinang,142,0,4,1773600,11029
3/7/2021,Sabah,322,0,148,3908500,12026
3/7/2021,Sarawak,361,0,667,2816500,50203
3/7/2021,Selangor,3047,2,2222,6538000,41728
3/7/2021,Terengganu,51,0,38,1259300,8710
3/7/2021,W.P. Kuala Lumpur,616,7,512,1773700,42128
3/7/2021,W.P. Labuan,108,0,184,99600,1357
3/7/2021,W.P. Putrajaya,16,0,8,110000,940
4/7/2021,Johor,500,1,558,3781000,14765
4/7/2021,Kedah,332,0,168,2185100,11745
4/7/2021,Kelantan,124,0,89,1906700,10416
4/7/2021,Melaka,290,0,151,932700,0
4/7/2021,Negeri Sembilan,531,0,686,1128800,4406
4/7/2021,Pahang,95,0,99,1678700,1961
4/7/2021,Perak,384,0,214,2510300,16044
4/7/2021,Perlis,0,0,3,254900,416
4/7/2021,Pulau Pinang,173,0,308,1773600,7147
4/7/2021,Sabah,228,0,120,3908500,8477
4/7/2021,Sarawak,365,0,501,2816500,41454
4/7/2021,Selangor,2262,0,1635,6538000,42044
4/7/2021,Terengganu,54,0,31,1259300,8989
4/7/2021,W.P. Kuala Lumpur,616,19,523,1773700,45067
4/7/2021,W.P. Labuan,75,0,173,99600,960
4/7/2021,W.P. Putrajaya,16,0,12,110000,985
5/7/2021,Johor,324,1,229,3781000,19190
5/7/2021,Kedah,273,0,170,2185100,13155
5/7/2021,Kelantan,114,0,146,1906700,12594
5/7/2021,Melaka,206,0,135,932700,7854
5/7/2021,Negeri Sembilan,523,0,559,1128800,12842
5/7/2021,Pahang,312,0,162,1678700,10037
5/7/2021,Perak,249,0,271,2510300,22633
5/7/2021,Perlis,0,0,2,254900,2557
5/7/2021,Pulau Pinang,157,2,81,1773600,15612
5/7/2021,Sabah,263,0,232,3908500,12006
5/7/2021,Sarawak,424,2,410,2816500,58753
5/7/2021,Selangor,2610,2,1687,6538000,73308
5/7/2021,Terengganu,17,0,9,1259300,10346
5/7/2021,W.P. Kuala Lumpur,819,19,318,1773700,51222
5/7/2021,W.P. Labuan,71,0,107,99600,1723
5/7/2021,W.P. Putrajaya,25,0,14,110000,2239
6/7/2021,Johor,313,3,199,3781000,18460
6/7/2021,Kedah,337,0,148,2185100,12981
6/7/2021,Kelantan,118,0,117,1906700,14853
6/7/2021,Melaka,230,0,68,932700,8474
6/7/2021,Negeri Sembilan,698,0,626,1128800,15519
6/7/2021,Pahang,180,0,112,1678700,10639
6/7/2021,Perak,94,0,178,2510300,20944
6/7/2021,Perlis,2,0,3,254900,3154
6/7/2021,Pulau Pinang,185,0,223,1773600,15973
6/7/2021,Sabah,225,0,200,3908500,12466
6/7/2021,Sarawak,286,0,482,2816500,63553
6/7/2021,Selangor,3260,1,1682,6538000,87183
