date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
23/1/2021,Johor,70,40,110,65,154,94,53,1,28,42,1,0,112,0
23/1/2021,Kedah,51,10,61,39,93,46,31,1,17,12,1,0,80,0
23/1/2021,Kelantan,47,26,73,27,62,32,13,0,35,5,0,0,49,0
23/1/2021,Melaka,42,10,52,17,59,7,7,14,26,4,14,0,40,0
23/1/2021,Negeri Sembilan,20,27,47,17,62,22,24,0,0,15,0,0,38,0
23/1/2021,Pahang,47,6,53,39,62,21,7,0,26,7,0,0,49,0
23/1/2021,Perak,68,2,70,30,96,59,18,0,28,9,0,0,72,0
23/1/2021,Perlis,13,2,15,6,20,12,2,0,8,0,0,0,15,0
23/1/2021,Pulau Pinang,28,15,43,21,35,22,16,0,10,8,0,0,26,0
23/1/2021,Sabah,67,64,131,112,111,82,87,0,20,18,0,0,67,0
23/1/2021,Sarawak,47,22,69,36,87,94,18,2,35,6,2,0,67,0
23/1/2021,Selangor,148,74,222,104,231,115,88,1,56,46,1,0,128,0
23/1/2021,Terengganu,23,0,23,12,41,16,1,0,11,1,0,0,19,0
23/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,34,2,16,18,2,0,32,0
23/1/2021,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0,7,0
24/1/2021,Johor,70,40,110,65,154,94,56,0,25,39,0,0,115,0
24/1/2021,Kedah,51,10,61,39,93,46,30,0,24,13,0,0,89,0
24/1/2021,Kelantan,47,26,73,27,62,32,12,0,36,5,0,0,52,0
24/1/2021,Melaka,22,31,53,17,59,7,8,11,29,4,11,0,37,0
24/1/2021,Negeri Sembilan,20,27,47,17,62,22,8,0,4,7,0,0,23,0
24/1/2021,Pahang,47,6,53,39,62,21,6,0,23,6,0,0,35,0
24/1/2021,Perak,68,2,70,30,96,59,22,0,28,10,0,0,71,0
24/1/2021,Perlis,13,2,15,6,20,12,2,0,8,0,0,0,13,0
24/1/2021,Pulau Pinang,28,15,43,21,35,22,16,0,8,8,0,0,28,0
24/1/2021,Sabah,67,64,131,112,111,82,87,1,12,18,1,0,60,0
24/1/2021,Sarawak,47,22,69,36,87,94,18,0,38,5,0,0,66,0
24/1/2021,Selangor,148,74,222,104,231,115,93,1,61,57,1,0,132,0
24/1/2021,Terengganu,23,0,23,12,41,16,1,0,11,0,0,0,22,0
24/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,37,2,15,19,2,0,41,0
24/1/2021,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0,6,0
25/1/2021,Johor,70,40,110,65,154,94,50,0,34,33,0,0,111,0
25/1/2021,Kedah,51,10,61,39,93,46,29,0,15,13,0,0,74,0
25/1/2021,Kelantan,122,26,148,29,62,32,14,0,30,4,0,0,44,0
25/1/2021,Melaka,22,31,53,17,59,7,10,8,31,3,8,0,33,0
25/1/2021,Negeri Sembilan,20,27,47,20,62,22,14,0,6,8,0,0,27,0
25/1/2021,Pahang,47,6,53,39,62,21,5,0,24,4,0,0,40,0
25/1/2021,Perak,68,2,70,30,96,59,24,0,29,12,0,0,83,0
25/1/2021,Perlis,13,2,15,6,20,12,3,0,7,0,0,0,13,0
25/1/2021,Pulau Pinang,28,15,43,21,35,22,15,0,10,11,0,0,33,0
25/1/2021,Sabah,67,64,131,112,111,82,92,2,14,23,2,0,67,0
25/1/2021,Sarawak,47,22,69,36,87,94,20,1,35,6,1,0,66,0
25/1/2021,Selangor,148,74,222,104,231,115,97,1,54,54,1,0,135,0
25/1/2021,Terengganu,23,0,23,12,41,16,1,1,13,0,1,0,23,0
25/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,34,1,15,17,1,0,30,0
25/1/2021,W.P. Labuan,5,5,10,5,6,5,3,0,4,3,0,0,6,0
26/1/2021,Johor,70,40,110,65,154,94,52,1,36,36,1,0,113,0
26/1/2021,Kedah,51,10,61,40,93,46,24,0,19,11,0,0,71,0
26/1/2021,Kelantan,84,50,134,25,113,39,12,0,28,3,0,0,45,0
26/1/2021,Melaka,22,31,53,17,59,7,9,7,36,4,7,0,39,0
26/1/2021,Negeri Sembilan,20,27,47,20,62,22,16,0,4,8,0,0,28,0
26/1/2021,Pahang,47,6,53,39,62,21,5,0,25,4,0,0,47,0
26/1/2021,Perak,68,4,72,32,96,59,26,0,33,11,0,0,72,0
26/1/2021,Perlis,13,2,15,6,20,12,3,0,7,0,0,0,15,0
26/1/2021,Pulau Pinang,28,15,43,21,35,22,19,0,8,12,0,0,33,0
26/1/2021,Sabah,67,64,131,112,111,82,91,2,10,25,2,0,75,0
26/1/2021,Sarawak,47,22,69,36,87,94,23,0,30,6,0,0,67,0
26/1/2021,Selangor,148,74,222,104,231,115,102,0,60,59,0,0,137,0
26/1/2021,Terengganu,23,0,23,12,41,16,0,1,13,0,1,0,25,0
26/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,33,1,14,19,1,0,29,0
26/1/2021,W.P. Labuan,5,5,10,5,6,5,3,0,4,3,0,0,6,0
27/1/2021,Johor,70,40,110,65,154,94,51,3,35,34,3,0,109,0
27/1/2021,Kedah,51,10,61,40,93,46,24,2,17,8,1,0,68,0
27/1/2021,Kelantan,84,45,129,25,113,39,12,0,57,4,0,0,76,0
27/1/2021,Melaka,22,31,53,17,59,7,14,8,32,4,8,0,45,0
27/1/2021,Negeri Sembilan,20,27,47,20,62,22,12,0,6,8,0,0,32,0
27/1/2021,Pahang,47,6,53,39,62,21,5,0,27,4,0,0,44,0
27/1/2021,Perak,68,4,72,34,96,59,25,0,30,11,0,0,81,0
27/1/2021,Perlis,13,2,15,6,20,12,3,0,7,0,0,0,15,0
27/1/2021,Pulau Pinang,28,15,43,21,35,22,19,0,11,11,0,0,29,0
27/1/2021,Sabah,71,66,137,118,111,82,95,1,15,26,1,0,76,0
27/1/2021,Sarawak,47,22,69,36,87,94,25,0,28,6,0,0,66,0
27/1/2021,Selangor,152,74,226,113,231,115,98,1,61,66,1,0,141,0
27/1/2021,Terengganu,23,0,23,12,41,16,2,0,12,0,0,0,21,0
27/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,36,1,12,23,1,0,31,0
27/1/2021,W.P. Labuan,5,5,10,5,6,5,3,0,5,3,0,0,5,0
28/1/2021,Johor,76,40,116,65,154,94,54,1,37,36,1,0,102,0
28/1/2021,Kedah,51,10,61,40,93,46,26,1,19,9,1,0,70,0
28/1/2021,Kelantan,84,45,129,25,113,39,13,0,54,4,0,0,65,0
28/1/2021,Melaka,22,31,53,17,59,7,13,8,41,5,8,0,50,0
28/1/2021,Negeri Sembilan,20,27,47,20,62,22,7,0,4,5,0,0,28,0
28/1/2021,Pahang,47,6,53,39,62,21,5,0,27,4,0,0,45,0
28/1/2021,Perak,68,4,72,34,96,59,25,0,34,14,0,0,82,0
28/1/2021,Perlis,13,2,15,6,20,12,4,0,8,0,0,0,12,0
28/1/2021,Pulau Pinang,28,15,43,21,35,22,18,0,12,11,0,0,27,0
28/1/2021,Sabah,71,66,137,118,111,82,84,1,13,27,1,0,72,0
28/1/2021,Sarawak,47,24,71,38,87,94,32,0,28,4,0,0,67,0
28/1/2021,Selangor,152,74,226,113,231,115,90,4,65,53,4,0,135,0
28/1/2021,Terengganu,23,0,23,12,41,16,2,0,12,1,0,0,23,0
28/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,38,1,11,21,1,0,32,0
28/1/2021,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0,5,0
29/1/2021,Johor,76,40,116,65,154,94,51,0,34,32,0,0,104,0
29/1/2021,Kedah,51,10,61,40,93,46,28,0,16,8,0,0,67,0
29/1/2021,Kelantan,84,45,129,26,113,39,10,1,57,2,1,0,78,0
29/1/2021,Melaka,22,31,53,17,59,7,16,9,30,5,9,0,37,0
29/1/2021,Negeri Sembilan,20,27,47,20,62,22,6,0,4,5,0,0,24,0
29/1/2021,Pahang,47,6,53,39,62,21,5,0,22,4,0,0,41,0
29/1/2021,Perak,68,4,72,34,96,59,26,0,28,13,0,0,80,0
29/1/2021,Perlis,13,2,15,6,20,12,4,0,8,0,0,0,11,0
29/1/2021,Pulau Pinang,28,15,43,21,35,22,19,0,10,13,0,0,25,0
29/1/2021,Sabah,71,66,137,118,111,82,84,1,15,26,1,0,75,0
29/1/2021,Sarawak,47,24,71,38,87,94,31,0,27,5,0,0,69,0
29/1/2021,Selangor,152,74,226,113,231,115,93,1,62,57,1,0,137,0
29/1/2021,Terengganu,23,0,23,12,41,16,4,0,8,2,0,0,15,0
29/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,34,0,15,20,0,0,33,0
29/1/2021,W.P. Labuan,5,5,10,5,6,5,3,0,4,3,0,0,6,0
30/1/2021,Johor,76,40,116,65,154,94,49,0,39,31,0,0,97,0
30/1/2021,Kedah,51,10,61,40,93,46,27,0,16,9,0,0,66,0
30/1/2021,Kelantan,84,45,129,26,113,39,12,0,55,3,0,0,78,0
30/1/2021,Melaka,22,31,53,17,59,7,14,9,29,5,9,0,40,0
30/1/2021,Negeri Sembilan,20,27,47,20,62,22,9,0,0,3,0,0,25,0
30/1/2021,Pahang,47,6,53,39,62,21,7,0,22,6,0,0,41,0
30/1/2021,Perak,68,4,72,34,96,59,25,0,36,12,0,0,90,0
30/1/2021,Perlis,13,2,15,6,20,12,4,0,7,0,0,0,16,0
30/1/2021,Pulau Pinang,28,15,43,21,35,22,19,0,29,13,0,0,29,0
30/1/2021,Sabah,71,66,137,118,111,82,95,1,15,27,1,0,79,0
30/1/2021,Sarawak,47,24,71,38,87,94,34,0,29,6,0,0,64,0
30/1/2021,Selangor,152,74,226,113,231,115,88,1,58,58,1,0,128,0
30/1/2021,Terengganu,23,0,23,12,41,16,4,0,8,2,0,0,20,0
30/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,35,0,15,21,0,0,35,0
30/1/2021,W.P. Labuan,5,5,10,5,6,5,2,0,4,1,0,0,5,0
31/1/2021,Johor,76,40,116,65,154,94,50,0,36,32,0,0,105,0
31/1/2021,Kedah,51,10,61,40,93,46,28,1,18,10,0,0,71,0
31/1/2021,Kelantan,84,45,129,25,113,39,12,0,60,3,0,0,74,0
31/1/2021,Melaka,22,31,53,17,59,7,11,10,29,7,10,0,38,0
31/1/2021,Negeri Sembilan,20,27,47,20,62,22,7,0,0,3,0,0,19,0
31/1/2021,Pahang,47,6,53,39,62,21,7,0,22,6,0,0,47,0
31/1/2021,Perak,68,4,72,34,96,59,23,0,37,13,0,0,95,0
31/1/2021,Perlis,13,2,15,6,20,12,2,0,7,0,0,0,14,0
31/1/2021,Pulau Pinang,28,15,43,21,35,22,19,0,13,12,0,0,32,0
31/1/2021,Sabah,71,76,147,122,111,82,95,1,14,27,1,0,76,0
31/1/2021,Sarawak,51,24,75,42,87,94,24,1,43,8,1,0,65,0
31/1/2021,Selangor,152,74,226,113,231,115,90,1,55,59,1,0,137,0
31/1/2021,Terengganu,12,0,12,4,41,16,4,0,8,4,0,0,24,0
31/1/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,33,0,16,20,0,0,34,0
31/1/2021,W.P. Labuan,5,5,10,5,6,5,2,0,4,2,0,0,5,0
1/2/2021,Johor,76,40,116,65,154,94,46,0,38,35,0,0,110,0
1/2/2021,Kedah,51,10,61,40,93,46,30,1,19,11,0,0,81,0
1/2/2021,Kelantan,84,45,129,25,113,39,12,0,62,5,0,0,79,0
1/2/2021,Melaka,22,31,53,17,59,7,11,6,38,6,6,0,48,0
1/2/2021,Negeri Sembilan,20,27,47,20,62,22,10,0,0,4,0,0,20,0
1/2/2021,Pahang,47,6,53,39,62,21,7,0,20,7,0,0,45,0
1/2/2021,Perak,68,4,72,34,96,59,25,0,34,15,0,0,88,0
1/2/2021,Perlis,13,2,15,6,20,12,3,0,9,0,0,0,11,0
1/2/2021,Pulau Pinang,28,15,43,21,35,22,16,0,13,12,0,0,31,0
1/2/2021,Sabah,71,76,147,122,111,82,91,1,15,26,1,0,71,0
1/2/2021,Sarawak,51,24,75,42,87,94,34,0,51,10,0,0,69,0
1/2/2021,Selangor,152,74,226,113,231,115,90,6,58,54,6,0,132,0
1/2/2021,Terengganu,12,0,12,4,41,16,5,0,6,5,0,0,22,0
1/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,33,0,17,21,0,0,34,0
1/2/2021,W.P. Labuan,5,5,10,5,6,5,1,0,2,1,0,0,3,0
2/2/2021,Johor,76,40,116,65,154,94,43,1,41,33,1,0,104,0
2/2/2021,Kedah,51,10,61,40,93,46,27,0,17,12,0,0,68,0
2/2/2021,Kelantan,84,45,129,25,113,39,11,0,59,5,0,0,76,0
2/2/2021,Melaka,22,31,53,17,59,7,15,5,35,6,5,0,50,0
2/2/2021,Negeri Sembilan,20,27,47,20,62,22,10,0,3,1,0,0,21,0
2/2/2021,Pahang,47,6,53,39,62,21,7,0,24,7,0,0,40,0
2/2/2021,Perak,68,4,72,34,96,59,26,0,31,14,0,0,94,0
2/2/2021,Perlis,13,2,15,6,20,12,2,0,8,0,0,0,13,0
2/2/2021,Pulau Pinang,28,15,43,21,35,22,19,0,13,10,0,0,30,0
2/2/2021,Sabah,71,76,147,122,111,82,90,2,14,27,2,0,76,0
2/2/2021,Sarawak,51,24,75,42,87,94,33,2,28,10,2,0,72,0
2/2/2021,Selangor,152,74,226,113,231,115,96,0,58,61,0,0,114,0
2/2/2021,Terengganu,12,0,12,4,41,16,4,0,8,2,0,0,19,0
2/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,37,1,16,26,1,0,39,0
2/2/2021,W.P. Labuan,5,5,10,5,6,5,1,0,2,1,0,0,3,0
3/2/2021,Johor,76,40,116,65,154,94,50,1,37,35,1,0,98,0
3/2/2021,Kedah,51,10,61,40,93,46,26,0,17,13,0,0,69,0
3/2/2021,Kelantan,84,45,129,25,113,39,10,0,64,4,0,0,88,0
3/2/2021,Melaka,22,31,53,17,59,7,16,3,32,8,3,0,33,0
3/2/2021,Negeri Sembilan,20,27,47,20,62,22,13,0,21,4,0,0,17,0
3/2/2021,Pahang,47,6,53,39,62,21,8,0,22,8,0,0,39,0
3/2/2021,Perak,68,4,72,34,96,59,23,0,32,15,0,0,88,0
3/2/2021,Perlis,13,2,15,6,20,12,1,0,6,0,0,0,12,0
3/2/2021,Pulau Pinang,28,15,43,21,35,22,19,0,11,9,0,0,29,0
3/2/2021,Sabah,71,76,147,122,111,82,91,2,15,24,2,0,76,0
3/2/2021,Sarawak,48,28,76,37,87,94,31,0,30,10,0,0,78,0
3/2/2021,Selangor,152,74,226,113,231,115,90,1,55,59,1,0,107,0
3/2/2021,Terengganu,12,0,12,4,41,16,5,0,1,3,0,0,19,0
3/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,37,0,17,22,0,0,36,0
3/2/2021,W.P. Labuan,5,5,10,5,6,5,1,0,3,1,0,0,4,0
4/2/2021,Johor,76,40,116,65,154,94,46,1,37,30,1,0,97,0
4/2/2021,Kedah,51,10,61,40,93,46,23,0,18,13,0,0,62,0
4/2/2021,Kelantan,84,45,129,25,113,39,13,0,59,9,0,0,86,0
4/2/2021,Melaka,22,31,53,17,59,7,12,3,33,8,3,0,39,0
4/2/2021,Negeri Sembilan,20,27,47,20,62,22,14,0,21,5,0,0,17,0
4/2/2021,Pahang,47,6,53,39,62,21,10,0,22,9,0,0,34,0
4/2/2021,Perak,68,4,72,34,96,59,22,0,35,16,0,0,79,0
4/2/2021,Perlis,13,2,15,6,20,12,1,0,6,0,0,0,12,0
4/2/2021,Pulau Pinang,28,15,43,21,35,22,20,0,11,8,0,0,26,0
4/2/2021,Sabah,71,76,147,122,111,82,88,1,16,24,1,0,78,0
4/2/2021,Sarawak,48,28,76,37,87,94,26,1,32,11,1,0,72,0
4/2/2021,Selangor,152,74,226,113,231,115,88,1,60,54,1,0,127,0
4/2/2021,Terengganu,12,0,12,4,41,16,5,0,4,3,0,0,19,0
4/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,38,0,17,24,0,0,37,0
4/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,1,2,0,0,5,0
5/2/2021,Johor,76,40,116,65,154,94,47,0,38,29,0,0,103,0
5/2/2021,Kedah,51,10,61,40,93,46,20,0,19,12,0,0,67,0
5/2/2021,Kelantan,84,45,129,25,113,39,9,0,69,3,0,0,99,0
5/2/2021,Melaka,22,31,53,17,59,7,12,4,30,8,4,0,41,0
5/2/2021,Negeri Sembilan,20,27,47,20,62,22,16,0,0,9,0,0,26,0
5/2/2021,Pahang,47,6,53,39,62,21,9,0,20,7,0,0,34,0
5/2/2021,Perak,68,4,72,34,96,67,24,0,36,16,0,0,82,0
5/2/2021,Perlis,13,2,15,6,20,12,1,0,5,0,0,0,9,0
5/2/2021,Pulau Pinang,28,15,43,21,35,22,19,0,12,6,0,0,26,0
5/2/2021,Sabah,71,76,147,122,111,82,87,2,17,25,2,0,75,0
5/2/2021,Sarawak,48,28,76,37,87,94,29,0,31,12,0,0,76,0
5/2/2021,Selangor,152,74,226,113,231,115,85,0,61,51,0,0,128,0
5/2/2021,Terengganu,12,0,12,4,41,16,5,0,5,3,0,0,20,0
5/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,36,0,16,23,0,0,39,0
5/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0,4,0
6/2/2021,Johor,76,40,116,65,154,94,43,0,39,33,0,0,110,0
6/2/2021,Kedah,51,10,61,40,93,46,21,0,19,14,0,0,67,0
6/2/2021,Kelantan,84,45,129,25,113,39,9,0,65,4,0,0,88,0
6/2/2021,Melaka,22,31,53,17,59,7,11,2,36,8,2,0,42,0
6/2/2021,Negeri Sembilan,20,27,47,20,62,22,20,0,0,7,0,0,22,0
6/2/2021,Pahang,47,6,53,39,62,21,9,0,18,5,0,0,34,0
6/2/2021,Perak,68,4,72,34,96,67,25,0,36,16,0,0,92,0
6/2/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,11,0
6/2/2021,Pulau Pinang,28,15,43,21,35,22,15,0,12,5,0,0,25,0
6/2/2021,Sabah,71,76,147,122,111,82,81,2,17,25,2,0,77,0
6/2/2021,Sarawak,48,28,76,37,87,94,32,0,35,13,0,0,77,0
6/2/2021,Selangor,152,74,226,113,231,115,85,1,56,49,1,0,133,0
6/2/2021,Terengganu,12,0,12,4,41,16,5,0,5,3,0,0,23,0
6/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,36,0,14,24,0,0,39,0
6/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0,4,0
6/2/2021,W.P. Putrajaya,11,9,20,8,28,6,7,0,5,4,0,0,0,0
7/2/2021,Johor,76,40,116,65,154,94,46,0,39,30,0,0,105,0
7/2/2021,Kedah,51,10,61,40,93,46,20,0,17,10,0,0,63,0
7/2/2021,Kelantan,84,45,129,25,113,39,9,0,69,4,0,0,85,0
7/2/2021,Melaka,22,31,53,17,59,7,10,3,39,7,3,0,44,0
7/2/2021,Negeri Sembilan,20,27,47,20,62,22,17,0,0,6,0,0,26,0
7/2/2021,Pahang,47,6,53,39,62,21,8,0,19,3,0,0,38,0
7/2/2021,Perak,68,4,72,34,96,67,25,0,33,15,0,0,91,0
7/2/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,13,0
7/2/2021,Pulau Pinang,28,15,43,21,35,22,16,0,13,5,0,0,25,0
7/2/2021,Sabah,71,76,147,122,111,82,76,2,15,23,2,0,77,0
7/2/2021,Sarawak,48,28,76,37,87,94,31,0,39,14,0,0,78,0
7/2/2021,Selangor,152,74,226,113,231,115,84,1,49,42,1,0,123,0
7/2/2021,Terengganu,12,0,12,4,41,16,5,0,6,2,0,0,24,0
7/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,35,0,14,22,0,0,34,0
7/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0,5,0
7/2/2021,W.P. Putrajaya,11,9,20,8,28,6,12,0,9,12,0,0,0,0
8/2/2021,Johor,76,40,116,65,154,94,47,1,39,30,1,0,102,0
8/2/2021,Kedah,51,10,61,40,93,46,17,0,20,8,0,0,67,0
8/2/2021,Kelantan,84,45,129,25,113,39,9,0,57,3,0,0,77,0
8/2/2021,Melaka,22,31,53,17,59,7,12,2,41,8,2,0,45,0
8/2/2021,Negeri Sembilan,20,27,47,20,62,22,18,0,0,7,0,0,27,0
8/2/2021,Pahang,47,6,53,39,62,21,8,0,21,4,0,0,30,0
8/2/2021,Perak,68,4,72,34,96,67,25,0,36,16,0,0,97,0
8/2/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,11,0
8/2/2021,Pulau Pinang,28,15,43,21,35,22,18,0,13,6,0,0,25,0
8/2/2021,Sabah,71,76,147,122,111,82,79,2,17,22,2,0,79,0
8/2/2021,Sarawak,48,28,76,37,87,94,32,0,29,15,0,0,77,0
8/2/2021,Selangor,152,74,226,113,231,115,91,0,53,45,0,0,113,0
8/2/2021,Terengganu,12,0,12,4,41,16,4,0,7,2,0,0,20,0
8/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,33,2,15,23,2,0,37,0
8/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0,5,0
8/2/2021,W.P. Putrajaya,14,12,26,20,28,6,17,0,4,22,0,3,0,0
9/2/2021,Johor,76,40,116,65,154,94,45,1,38,27,1,0,98,0
9/2/2021,Kedah,51,10,61,40,93,46,20,0,18,7,0,0,64,0
9/2/2021,Kelantan,84,45,129,25,113,39,8,0,52,5,0,0,69,0
9/2/2021,Melaka,22,31,53,17,59,7,10,4,40,8,4,0,46,0
9/2/2021,Negeri Sembilan,20,27,47,20,62,22,13,0,21,6,0,0,14,0
9/2/2021,Pahang,47,6,53,39,62,21,7,0,24,3,0,0,30,0
9/2/2021,Perak,68,4,72,34,96,67,24,0,36,10,0,0,92,0
9/2/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,9,0
9/2/2021,Pulau Pinang,28,15,43,21,35,22,19,0,13,4,0,0,22,0
9/2/2021,Sabah,71,76,147,122,111,82,70,3,17,22,3,0,64,0
9/2/2021,Sarawak,48,36,84,45,87,94,38,1,31,18,1,0,85,0
9/2/2021,Selangor,152,74,226,113,231,115,87,0,67,39,0,0,115,0
9/2/2021,Terengganu,12,0,12,4,41,16,5,0,6,4,0,0,20,0
9/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,29,2,17,24,2,0,43,0
9/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0,5,0
9/2/2021,W.P. Putrajaya,14,12,26,20,28,6,13,3,11,11,3,7,0,0
10/2/2021,Johor,76,40,116,65,154,94,39,1,44,26,1,0,98,0
10/2/2021,Kedah,51,10,61,40,93,46,19,0,16,7,0,0,68,0
10/2/2021,Kelantan,84,45,129,25,113,39,6,0,54,4,0,0,64,0
10/2/2021,Melaka,22,31,53,17,59,7,9,3,37,8,3,0,39,0
10/2/2021,Negeri Sembilan,20,27,47,20,62,22,17,0,21,7,0,0,28,0
10/2/2021,Pahang,47,6,53,39,62,21,8,0,23,3,0,0,34,0
10/2/2021,Perak,68,4,72,34,96,67,23,0,34,11,0,0,90,0
10/2/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,9,0
10/2/2021,Pulau Pinang,28,15,43,21,35,22,20,0,14,5,0,0,23,0
10/2/2021,Sabah,71,76,147,122,111,82,64,3,18,21,3,0,59,0
10/2/2021,Sarawak,48,36,84,45,87,94,34,3,34,18,3,0,87,0
10/2/2021,Selangor,152,74,226,113,231,115,80,0,67,42,0,0,135,0
10/2/2021,Terengganu,12,0,12,4,41,16,5,0,5,4,0,0,22,0
10/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,34,1,12,20,1,0,45,0
10/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,4,2,0,0,5,0
11/2/2021,Johor,76,40,116,65,154,94,43,1,38,23,1,0,105,0
11/2/2021,Kedah,51,10,61,40,93,46,15,0,18,5,0,0,58,0
11/2/2021,Kelantan,84,45,129,25,113,39,6,0,58,4,0,0,77,0
11/2/2021,Melaka,22,31,53,17,59,7,11,4,35,8,4,0,33,0
11/2/2021,Negeri Sembilan,20,27,47,20,62,22,13,0,21,4,0,0,27,0
11/2/2021,Pahang,47,6,53,39,62,21,8,0,20,4,0,0,34,0
11/2/2021,Perak,68,4,72,34,96,67,21,0,39,11,0,0,84,0
11/2/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,9,0
11/2/2021,Pulau Pinang,28,15,43,21,35,22,18,0,14,5,0,0,22,0
11/2/2021,Sabah,71,76,147,122,111,82,63,2,18,20,2,0,61,0
11/2/2021,Sarawak,48,36,84,45,87,94,34,4,31,16,4,0,85,0
11/2/2021,Selangor,152,74,226,113,231,115,83,0,64,42,0,0,119,0
11/2/2021,Terengganu,12,0,12,4,41,16,3,0,4,1,0,0,17,0
11/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,29,1,18,20,1,0,42,0
11/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,5,2,0,0,7,0
12/2/2021,Johor,76,40,116,65,154,94,44,1,36,25,1,0,106,0
12/2/2021,Kedah,51,10,61,40,93,46,15,0,18,2,0,0,61,0
12/2/2021,Kelantan,84,45,129,25,113,39,4,0,63,3,0,0,80,0
12/2/2021,Melaka,22,31,53,17,59,7,12,1,39,8,1,0,31,0
12/2/2021,Negeri Sembilan,20,27,47,20,62,22,10,0,21,4,0,0,27,0
12/2/2021,Pahang,47,6,53,39,62,21,8,0,21,4,0,0,32,0
12/2/2021,Perak,68,4,72,34,96,67,21,0,32,11,0,0,88,0
12/2/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,15,0
12/2/2021,Pulau Pinang,28,15,43,21,35,22,17,0,5,5,0,0,27,0
12/2/2021,Sabah,71,76,147,122,111,82,65,2,13,20,2,0,60,0
12/2/2021,Sarawak,48,36,84,45,87,94,32,2,30,15,2,0,79,0
12/2/2021,Selangor,152,74,226,113,231,115,77,0,66,35,0,0,120,0
12/2/2021,Terengganu,12,0,12,4,41,16,3,0,5,1,0,0,18,0
12/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,33,1,22,22,1,0,46,0
12/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,2,2,0,0,6,0
13/2/2021,Johor,76,40,116,65,154,94,42,1,40,25,1,0,107,0
13/2/2021,Kedah,51,10,61,40,93,46,14,0,17,1,0,0,66,0
13/2/2021,Kelantan,84,45,129,25,113,39,4,0,59,2,0,0,69,0
13/2/2021,Melaka,22,31,53,17,59,7,14,2,31,8,2,0,34,0
13/2/2021,Negeri Sembilan,20,27,47,20,62,22,8,0,21,3,0,0,20,0
13/2/2021,Pahang,47,6,53,39,62,21,7,0,20,2,0,0,36,0
13/2/2021,Perak,68,4,72,34,96,67,24,0,42,9,0,0,84,0
13/2/2021,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,20,0
13/2/2021,Pulau Pinang,28,15,43,21,35,22,17,0,16,5,0,0,29,0
13/2/2021,Sabah,71,76,147,122,111,82,57,3,17,22,3,0,66,0
13/2/2021,Sarawak,48,36,84,45,87,94,29,1,28,16,1,0,71,0
13/2/2021,Selangor,152,76,228,110,231,115,79,4,63,52,4,0,135,0
13/2/2021,Terengganu,12,0,12,4,41,16,3,0,4,1,0,0,17,0
13/2/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,34,1,21,22,1,0,39,0
13/2/2021,W.P. Labuan,5,5,10,5,6,5,2,0,3,2,0,0,7,0
